review_date,review_title,review_body_text,overall_review_rating,job_title,location,employee_flag,rating_work_life_balance,rating_compensation_benefits,rating_job_security_advancement,rating_management,rating_culture_values,pros_text,cons_text,page_number,start_offset,source_url
27 March 2024,Positive working environment,"The working environment is very positive, it is very inclusive and the colleagues are very supportive. People are friendly and easy to approach. Recommended to join!",4,Assistant Manager,Kuala Lumpur,current,0,0,0,0,0,,,1,0,https://malaysia.indeed.com/cmp/Bank-Islam/reviews
8 February 2024,Malay based,"OK, but not much career growth. Not much diversity as well. But workers are very nice and friendly, sometimes got trips such as hiking to Mount Kinabalu",4,Finance,Jalan Perak,current,0,0,0,0,0,,,1,0,https://malaysia.indeed.com/cmp/Bank-Islam/reviews
10 January 2024,good environment,good environment. Has been 1 year there. The environment is good but the basic is too low. The commission given is quite higher than another bank. Overall is okay,5,sales executive,Klang,current,0,0,0,0,0,,,1,0,https://malaysia.indeed.com/cmp/Bank-Islam/reviews
2 October 2023,Productive & fun work colleague,"I've been work 12 years,and many benefits I got.Alhamdulillah..Nice working place and convenient.sporting colleague and friendly bosses. Really missed the calm and Islamic environment there",5,Clerk,Hq,former,0,0,0,0,0,,,1,0,https://malaysia.indeed.com/cmp/Bank-Islam/reviews
20 August 2023,depends which department,"depending where u r being placed at, i happen to b at the worst place, the old timers basically have good work culture in bank islam, those who came from other banks can b a p**** in the a**",1,senior manager,selangor,current,1,2,2,1,1,staff benefits,career development and mismanagement,1,0,https://malaysia.indeed.com/cmp/Bank-Islam/reviews
31 July 2023,Fun workplace and colleague but no career development,Good environment but typical corporate politics. Hybrid work hours depending on department. Still imementing wfh. Hard to get promoted but good yearly bonus payout,4,Senior Associate,Kuala Lumpur,current,0,0,0,0,0,,,1,0,https://malaysia.indeed.com/cmp/Bank-Islam/reviews
8 July 2023,Great workplace,"It is a great workplace where all the colleagues and bosses are nice and friendly, it is just that work is a lot. You have to be resilient and just focus completing your work",5,Assistant Manager,Kuala Lumpur,current,0,0,0,0,0,,,1,0,https://malaysia.indeed.com/cmp/Bank-Islam/reviews
20 March 2023,Produtive and fun place to work,"Only go to office once a week, can work at office or at home and very flexible working hours. Have friendly leaders and very supportive teammates that will help you throughout you working there.",5,Credit Risk Analyst Intern,malaysia,former,4,4,4,4,4,Everyone is so friendly,Workload,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
8 July 2022,Great experience for fresh grad,"good environment, friendly colleagues and manager. Everyone very helpful. Got present everytime for birthday. The hardest part is sometimes had to work on saturday and sunday.",5,Collection Officer,Kuala Lumpur,former,0,0,0,0,0,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
10 May 2022,Fun workplace and good teamwork,"The bank provides good, friendly, and helpful work culture. I am grateful that I have gotten a chance to work at bank islam. In conclusion, I've a great internship experience there.",4,Intern,Kuala Lumpur,former,4,4,3,3,4,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
18 January 2022,"Stable job, old-school technologies and people","Big corporate culture, awesome boss makes job more awesome, great job overall, only bad side is when working with cross-division is some personal attitudes.",4,Assistant Manager,Kuala Lumpur,former,5,3,5,4,4,"Very work life balance, Great team & division, Lots of perks and benefits","Cross-division collaboration not so good, old-schooled techs & people hard to accept new tech and skeptical",2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
10 January 2022,A good place to start for your career growth,A good place to start your banking career but has been stagnant for a year ( doing the same task ). Jump to another bank for more opportunities. Management always meeting until late,4,Officer,Kuala Lumpur,former,3,3,4,3,4,"Easy access to public, culture",Low benefit and salary,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
17 November 2021,"Good friends, supportive environment,","I believe more benefit / higher basic should be offered to Temporary Officer / contract staff. The workload is quite high. Should improve the way to solve long queue issue at branches especially when it's time for students account opening, card replacement",4,Temporary Customer Service Officer,Johor,former,3,3,3,3,3,"Good friend, supportive team",Not much leave allocated,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
27 August 2020,fun workplace,"Friendly and forgiving colleagues, get to learn a lot on Islamic culture and Islamic banking. Very good medical coverage and allowance. Processing new and existing application from customer. Product personal financing,vehicle financing,credit card",5,PERSONAL FINANCING EXECUTIVE (BASED AT BRANCH BIMB BANDAR WAWASAN),Kuala Lumpur,former,5,5,5,5,5,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
11 June 2020,Productive and competative,"5 days working and I learned a lot on how to persuade customer and attract their interest. Meanwhile, the working environment is very comfortable even though there were some pressure from the customers.",5,Personal Financial Executive,Johor Bahru,former,5,5,5,5,4,New Experiences,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
28 May 2020,Good banking company with a lot of benefits,"Received a lot of benefits and comission and bonus from this company . Good colleageous , culture and work environment . Adventure, competitive and advance",5,Operation officer,Ampang,current,4,5,4,4,4,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
21 May 2020,Great employer,"I learned a lot admin, PA, taller, all the banking and recovery. Employers are considerate. Multitask job especially at the branch. Enviroment still have anelement of Islam.",5,Clerk/ Teller/ PA @ admin,Rawang,former,3,4,3,4,3,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
18 February 2020,collobrative work place,"formality work with comfortable ethically environment in office area, learning about interpersonal skills, documentation and well organized management. surrounding with healthy and friendly work culture along with high speed performance in need for marketing target and strong built relationship with co-workers",4,processing clerk,regional branch kuching,former,3,4,4,4,4,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
16 November 2019,Good experiences,"Good experiences. People who love to do sales are encourage to apply. An estaished islamic banks, first ever in malaysia and shariah compliance. Working with bank islam is a great experience",4,Banker,Kuching,former,4,4,2,2,2,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
14 November 2019,Fun work place,"The team at the company are very helpful as they provide training to new employee. Moreover, the workplace culture is very enjoyable, where all of the staff are very friendly, regardless of their position.",3,PROTEGE TRAINEE,Kuala Lumpur,former,3,4,4,3,3,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
10 July 2019,Fun,Good job and have fun.You must have responsible about the job.Hardworking and be a good workers.You also have to alert the costomer.You must be patience.,4,Chief Chasier,Kulim,former,4,4,4,4,4,Many benefit,Medical,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
21 May 2019,Just ok,"Good culture, Good enviroment but the ceo at hq has too many political issue in bank.. But overall that was a nice place to work except for salary and condition to be permanent staff",5,Personal Financial Executive,Bangi,former,3,2,5,5,4,just ok,ok,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
16 April 2019,Productive and Healthy environment workplace,It makes me feel working in banking environment with dealing with customer issues. The management is good and very balanced treat among workers. The hardest part of the job is to learn the black screen system to know further about customer details.,5,SLIM TRAINEE,Malaysia,former,5,5,5,5,5,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
12 April 2019,A good company,"A family environment Everyone is friendly, Leadership is important People still respect each other Reaching the Branch KPI is a must Guiding the customer to the right way of doing their business with the bank When you're wrong they will tell you I'm just a SL1M that is now call as PROTEGE",5,Personal Financing Executive,Kuala Lumpur,former,5,4,4,5,5,Always Pot Luck on Friday,Don't have opportunity to work in the bank as a contract or permenant,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
2 April 2019,good workplace culture,All staff are very helpful in sharing opinions and experiences on giving guidelines to other staff. Every morning they will be doing some briefing in terms of performing well in the organization. They also will highlighted the mistake done yesterday and influencing staff to perform better.,4,Personal Financial Executive (SL1M Trainee),Shah Alam,former,5,4,3,4,3,Discipline staff,Short Breaks,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
26 March 2019,Good Job,Good job. just worked here after SPM and while waiting to continue studies. Good salary and normal working hours. friendly collegues and superior. overall its a good job to do,4,Tele-Collector,Taman Maluri,former,5,5,5,5,5,,,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
25 February 2019,Friendly colleagues with a good environment.,"Colleagues made myself comfortable when they usually taught me when I did not know how to settle my works. Other than doing the financing process, I learned how to handle walk-in customers. For example, I need to know all the forms on the front liner. My job was to assist customers on how to fill in the forms in the right way.",5,SL1M Trainee/ Personal Financial Executive(PFE),Muar,former,5,3,5,5,5,Work life balance,Competitors,2,20,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=20
19 February 2019,"More sales, more reward","• work on sales and marketing basis to achieve monthly target set by management • must engage closely with customers as different financial background requires different financial needs • must adapt to competitive working culture as sales target must be met in order to earn commissions • commissions can go as high as you desire. The more sales you do, more commission you will get",3,Personal Financial Executive,Kuala Lumpur,former,3,3,2,2,2,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
13 February 2019,Work life balance,'- A good company that have the job security. - Company is giving good benefit either to contract or permanent staff - Normal working hour and Malaysia public holiday is entitle to all staff.,3,Personal Financial Executive,Selangor,former,3,1,2,3,2,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
29 January 2019,Fast pace and fun working experience.,"1. Gained experience in cash handling and performing banking transaction upon customer's request. 2. We have queue management system to monitor our timing for both serving and waiting time of our customers. 3. Being in the industry, we have to be fully conscious of current issues and regulations.",4,SERVICE AMBASSADOR (TELLER),"Taman Melawati, Kuala Lumpur",former,4,4,3,4,4,Good healthcare benefits and high employer's EPF contribution.,Limited system access per job title.,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
24 December 2018,Productive and fun with dynamic environment,"My position assigned me to make sales of banking products. Everyday, My team and I plan sales diary and apply it. Every morning I have to distribute flyers, sales call, open booth, talk, or any activities that lead to meet potential customer. I love to work in variety environment. I also love sport activities in my workplace. In my opinion, the best management must have good leadership to lead fresher and excellent work in a team. The hardest job, if I got any assignment from superior by not too clear objective of the job.",4,Personal Financial Executive,Bukit Jelutong,current,4,4,3,4,4,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
12 September 2018,"To manage customer waiting time, operation and atm",Double up effort to facilitate clients needs on banking issues. To ensure clients are well served with goods services and timely. Ensure all amount and figures are key in correctly and accordance to the banking system. Collect monies from the atm and ensure its overall balances.,3,Assistant Manager,"Teluk Intan, Ipoh, KL",former,3,3,3,3,3,Offday on saturday and monday,Shortbreak and long hours,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
13 August 2018,average productivity,The achievement of target should be praised and appreciate by the company. The benefit promised also needs to implement so that can increase the productivity.,3,Deposit Marketing Executive (Contract),Selayang,former,3,3,4,3,3,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
18 May 2018,Good environment and better place to work,I love worked in this company because i had a good friends and good boss. It is interesting place to work on.I've been worked here for 3 years and im happy with it.,5,Collection Officer,"22, Jalan Perak, Kuala Lumpur",former,5,5,5,5,5,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
15 April 2018,Productive and fun workplace with management team,manage the day-to-day collections to ensure losses are minimised by the effective implementation of collections strategy. the hardest part is we have to give full commitment in terms of time. the environment of work is very good. the management always make an event to foster team spirit among employees.,5,Collection Officer,Kuala Lumpur,former,5,4,4,4,5,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
2 February 2018,good career,best for marketing experience good for financial institution learning areas well being staffs and a good culture suitable for person who has sales driven,3,marketing executive,Kuala Terengganu,current,0,0,0,0,0,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
1 August 2017,productive and energetic team,Good place to enhance interpersonal skills.Supportive top management always encourage to do better everyday. Energetic and fun team always make job easier than ever.,4,Personal Financial Executive (Contract),Nilai,former,4,5,5,3,4,freelance,short break,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
8 July 2017,Improve my communication skill,"In 1 year experience in Banking Industries, i learned to have a great communication with public. For the 1st month i have been training at Bank Islam central in Kuala Lumpur. I been training how to process financing document. After that, i have to dedicated myself to find a sales target per days, week, monthly and also year. My job is to find a client for making a personal financing, housing financing and credit card. To find a client for making financing for this era is very adventure because of economics issues. I take this challenges and find a solution how to find client for my sales target. So many marketing planning that i have learned such as direct marketing for awareness, telemarketing communicate with client, follow up, closed client and finally marketing channel. I need to process documentation and proceed to HQ for approval.",4,Personal Executive Financing,Tampin,former,4,4,4,4,4,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
21 May 2017,A very good and nice play to work,to be honest im very enjoys working with bank islam base on the workplace culture and have teach me alot in customer services industry because when it become to work it not just about money also passion. our passion to work with that company.,4,Customer Services,Kuala Lumpur,former,4,4,4,4,4,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
5 February 2017,Conducive working environment,"5 working days a week. Numerous meetings to cover GL conciliation. Extensive exposure to regulatory projects ie Bank Negara Malaysia (Central Bank of Malaysia) Workplace culture can be improved Rapid changing banking environment ie GST implementation, PIN & PAY in credit card system Generous annual leave entitlement, provides many avenues for personal development.",4,Assistant General Manager,"Kuala Lumpur, Malaysia",current,4,5,3,4,3,Comprehensive medical coverage for the employee & family members,Long hours,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
18 January 2017,Stepping stone for fresh graduate,"Its an okay place to work for a start for those who doesn't have working experience yet but you got to learn about foreign currency, different cultures, remmitance services and also got to know how some part of bank work. in this case in Bureau de Change",3,BDC Officer/ Junior Sales Rep,Kuala Lumpur,former,2,4,1,1,1,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
5 November 2016,"productivity,agrecieve about works","always have on job training,team works,the hard works,aalways archieve the target monthly and yearly.after change new management ,all of senior has transfered to other location.",2,supervisor g11 (treasury),kuala lumpur,former,2,1,3,4,2,etc,short break,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
16 October 2016,Productive and fast pace environment,Working here is the best experience ever because it teach me on how to be work smart rather than work hard. The team are very supportive and willing to help each other.,3,Personal Financial Executive,Kuantan,former,2,4,2,2,3,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
28 June 2016,very productive and safe environment,"this company put trust to every staff in completing task given. they guide very clearly so that i can minimum mistake. my hardest part is communicating with a problematic customer, but i successfully handle this situation. the most enjoyable part is when the top management always keep in touch with the their staff to make sure we do not have any problem in conducting task given.",4,wealth executive,Kulai,former,4,4,4,4,4,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
3 April 2016,Challenging and motivating,"The task every day is really challenging. I really need to do multitasking task. In the morning I will be a Greeter. Then in the afternoon I will be the clerk and at the evening I will in charge of the telemarketing. There is lots of thing s I learned here. As a result I can work under pressure, become multitasking person and also become fast learner. The management really considered on the benefit. The hardest part is in order to satisfy the customers need. The best part is I can make lots of new friend with the customer.",5,CLERK,Besut,former,5,5,5,5,5,Can know with lots of person,Less break time,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
20 February 2016,Productive ; Competence Company,"working at Bank Islam Malaysia Berhad, (Sungai Besar Branch) as wealth executive. Selling core products of bank islam which is unit trust and other product involved ; will writing,takaful insurance and motor TAKAFUL for 3 months as a contract position. Thus given me the opportunity to polish my interpersonal skills and communication skill in communicating with every level of individuals",5,wealth executives,sungai besar,former,5,5,5,5,5,,,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
13 December 2014,Fun workplace,I enjoy with Bank Islam because have a good environment and good co workers. I give full participate in all event under Bank.,5,FINANCE EXECUTIVE,"Lembah Pantai, M14",former,4,5,4,4,4,Executive,Finance,3,40,https://malaysia.indeed.com/cmp/Bank-Islam/reviews?start=40
